"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"1914","ENSMUSG00000055980",3897.77977951095,-0.50996763863902,0.163154113646372,-3.12568054363832,0.00177394141262475,0.0251520248802142,"Irs1"
"30","ENSMUSG00000001435",5762.3972826253,-0.51039059385353,0.141418832634401,-3.60907090198518,0.000307295620078749,0.00880371109652743,"Col18a1"
"1153","ENSMUSG00000031980",2875.25549456052,-0.510776002193603,0.212470709984358,-2.40398312892731,0.0162175217151275,0.0955396943694086,"Agt"
"427","ENSMUSG00000021062",492.414717108381,-0.511606443511254,0.189061701178902,-2.70602898588721,0.00680931021858546,0.0558961961828135,"Rab15"
"498","ENSMUSG00000021994",1973.69935301621,-0.511834937350524,0.159052674051724,-3.21802157934217,0.00129078106285706,0.0208535734526907,"Wnt5a"
"485","ENSMUSG00000021838",1690.58871119273,-0.512528744343553,0.0972706888210734,-5.26909751082707,1.37096126120833e-07,3.91790262647537e-05,"Samd4"
"1670","ENSMUSG00000043903",1754.59287945175,-0.512826601099543,0.108407853384708,-4.73052998549534,2.2393444576495e-06,0.000311571775748676,"Zfp469"
"492","ENSMUSG00000021913",402.998676928351,-0.513153851476141,0.203632526706718,-2.51999943120684,0.0117355023943573,0.0779538020616914,"Ogdhl"
"1705","ENSMUSG00000045790",307.944910119465,-0.516534005451658,0.151492487214,-3.40963446406419,0.00065050002117443,0.0135362949390019,"Ccdc149"
"1311","ENSMUSG00000035045",157.858515741501,-0.517761392532846,0.139245571307497,-3.7183329255727,0.000200541859995923,0.006733598745555,"Zc3h12b"
"121","ENSMUSG00000005360",1339.16739514009,-0.517876959149125,0.116594033576665,-4.44171063700789,8.92465241684766e-06,0.000843904632946036,"Slc1a3"
"99","ENSMUSG00000004085",1471.38636609506,-0.518212936568517,0.084894020201892,-6.10423367083007,1.03295073752206e-09,1.10697887371114e-06,"Map3k20"
"912","ENSMUSG00000028348",175.603981938865,-0.520529351635418,0.218211372108936,-2.38543640784935,0.0170588713899916,0.0985521500787474,"Cavin4"
"964","ENSMUSG00000029096",2496.73206686948,-0.52067485425809,0.156876606290158,-3.31900891134179,0.000903375464777632,0.0167205443157821,"Htra3"
"393","ENSMUSG00000020674",3661.42083552718,-0.520805656784166,0.1553823727123,-3.35176794956317,0.000802972925558617,0.0156221358890829,"Pxdn"
"777","ENSMUSG00000026536",1791.73924962721,-0.521328651327853,0.19010269544267,-2.74235275893325,0.00610007916205162,0.0525080441927603,"Ifi211"
"196","ENSMUSG00000009614",1689.21529201966,-0.52144211766831,0.14492463470964,-3.59802264613626,0.000320645705468298,0.00894644264683966,"Sardh"
"1209","ENSMUSG00000032702",1770.87568004944,-0.523945439002956,0.145525376532273,-3.60037164299495,0.000317762666311992,0.00894408015450867,"Kank1"
"784","ENSMUSG00000026676",146.361602054025,-0.524451396162383,0.1902211564734,-2.75706133789445,0.005832340980944,0.0509883786641331,"Ccdc3"
"1930","ENSMUSG00000056832",174.625536454293,-0.525486313078671,0.169381555862388,-3.10238213601956,0.00191969975237192,0.0263191245367835,"Ttc26"
"1233","ENSMUSG00000033295",3296.71201568562,-0.525565686367977,0.0898110920468305,-5.8519017460998,4.85983713768464e-09,3.02369438695083e-06,"Ptprf"
"1841","ENSMUSG00000051375",1457.58142287384,-0.52580028100638,0.140863563877772,-3.73269187951698,0.000189444281258998,0.00644511496558388,"Pcdh1"
"2200","ENSMUSG00000090210",3491.30606276205,-0.526232482914111,0.170086809819877,-3.09390530324717,0.00197540527562262,0.026825461293038,"Itga10"
"1068","ENSMUSG00000030768",1255.38908196921,-0.529708534095983,0.0774683285614231,-6.83774316462744,8.04504604181214e-12,3.44864306992347e-08,"Disp1"
"880","ENSMUSG00000027832",1589.52510897111,-0.530733275272312,0.178933772289287,-2.96608777919386,0.00301614390749514,0.0346611985869712,"Ptx3"
"528","ENSMUSG00000022324",353.130882660275,-0.531788541358755,0.143184051575394,-3.71402076912694,0.000203992041312691,0.00678260869934039,"Matn2"
"2230","ENSMUSG00000103749",215.230755501258,-0.53366712249467,0.12474536211544,-4.27805181246587,1.88536142598823e-05,0.00143856977134409,"Pcdhgb5"
"1767","ENSMUSG00000048347",54.7780714831521,-0.535261699341109,0.184296124135471,-2.90435678911865,0.00368008519782379,0.0383827215279918,"Pcdhb18"
"1351","ENSMUSG00000036136",384.508948418971,-0.538712774064528,0.14885719760569,-3.61899043331134,0.000295754570404154,0.00864108777151545,"Fam110c"
"813","ENSMUSG00000026980",1026.30526783784,-0.540824162307603,0.160910445088221,-3.36102583030636,0.000776535630491797,0.0151997689621378,"Ly75"
"166","ENSMUSG00000006958",175.10493852763,-0.540893592586922,0.197099317713603,-2.74426922863767,0.00606457776253697,0.0522724329934487,"Chrd"
"1757","ENSMUSG00000048126",76462.8058100672,-0.54192265751169,0.153226798795915,-3.5367354912471,0.000405105166317994,0.0102552213363177,"Col6a3"
"304","ENSMUSG00000019124",1684.52465075857,-0.553505870060882,0.189057742788529,-2.92770802135307,0.00341470549263875,0.0369939682230492,"Scrn1"
"1508","ENSMUSG00000039518",240.959335292438,-0.554015991746989,0.205827969115052,-2.69164581533285,0.00711004093781127,0.0576150765345009,"Cdsn"
"718","ENSMUSG00000025558",310.924934074606,-0.555592158187808,0.185762889790652,-2.99086732992763,0.00278186325428529,0.033340877399915,"Dock9"
"2027","ENSMUSG00000062380",476.876181125276,-0.557057406028364,0.159941496680622,-3.48288228877038,0.00049604642214403,0.0116463083865694,"Tubb3"
"1022","ENSMUSG00000030134",55.2898064468652,-0.558227177880323,0.186515933828681,-2.99291951320935,0.00276322611285946,0.0331793536987606,"Rasgef1a"
"1397","ENSMUSG00000037375",411.417060208467,-0.560109713672189,0.136575239028694,-4.10110732849979,4.11177779803597e-05,0.00240352102194284,"Hhat"
"1289","ENSMUSG00000034460",280.577145287913,-0.560403277019966,0.126252048808795,-4.43876580465382,9.04761992129158e-06,0.000849287534217589,"Six4"
"737","ENSMUSG00000026043",99912.9566475292,-0.562077100043508,0.148889270221184,-3.77513503295778,0.000159921010172774,0.00575269361149348,"Col3a1"
"2065","ENSMUSG00000067279",437.871672275691,-0.563018280647717,0.224786111377044,-2.50468446292636,0.0122560677673925,0.0801017257419828,"Ppp1r3c"
"411","ENSMUSG00000020848",109.565223844001,-0.565278363471527,0.235831545906732,-2.39695822413464,0.0165318084213932,0.096528911547828,"Doc2b"
"1879","ENSMUSG00000053414",279.817140882865,-0.565920316353685,0.176319006298826,-3.20963875780109,0.00132901882715424,0.0211479042166524,"Hunk"
"1678","ENSMUSG00000044461",309.615900256428,-0.566463065062252,0.144463599898343,-3.92114737180069,8.81283422713708e-05,0.00397659818108712,"Shisa2"
"483","ENSMUSG00000021798",208.997574863294,-0.566596447441373,0.190494991920917,-2.97433775937056,0.00293621680828625,0.0341408211162398,"Ldb3"
"406","ENSMUSG00000020788",228.501514860057,-0.568117834901712,0.186130603653349,-3.05225376026706,0.00227129998250723,0.0292968081996419,"Atp2a3"
"109","ENSMUSG00000004655",3617.03224116539,-0.568995111848176,0.236507625724736,-2.4058214195191,0.0161361503656354,0.0955396943694086,"Aqp1"
"1435","ENSMUSG00000038119",525.571962410403,-0.569286856119439,0.139018498270124,-4.09504392007794,4.2208836449347e-05,0.00244507043575947,"Cdon"
"1412","ENSMUSG00000037664",392.346746402049,-0.569745032655349,0.236321644868857,-2.41088806305288,0.0159137317295485,0.0944831902317608,"Cdkn1c"
"815","ENSMUSG00000026994",879.091045597791,-0.570336892214645,0.171680294944213,-3.32208709450304,0.000893468005805433,0.0166280731615888,"Galnt3"
"1363","ENSMUSG00000036585",647.363332446494,-0.571372401699962,0.21616414416479,-2.64323393644962,0.00821182765506581,0.0627848416433688,"Fgf1"
"1443","ENSMUSG00000038276",193.631692256959,-0.571504882298064,0.221443376761996,-2.58081723036724,0.00985667501090365,0.0701076473201121,"Asic3"
"2086","ENSMUSG00000069601",1211.86532999237,-0.576489395396985,0.139314943591978,-4.13802985188289,3.50300803036022e-05,0.0021341669196773,"Ank3"
"1851","ENSMUSG00000052105",182.993257079583,-0.578169052806473,0.21794402708665,-2.65283275038597,0.00798194102941973,0.0618360009869504,"Mtcl1"
"843","ENSMUSG00000027408",884.816974893723,-0.57897298453249,0.189873654957772,-3.04925390866497,0.00229410499558012,0.0295246659035684,"Cpxm1"
"2112","ENSMUSG00000071856",203.06116522745,-0.580523790103966,0.241435551609751,-2.40446689078461,0.0161960732625851,0.0955396943694086,"Mcc"
"1726","ENSMUSG00000046694",352.841133267573,-0.5851692896663,0.222897202185847,-2.62528772872796,0.00865757726545363,0.0648813774089357,"Tent5b"
"37","ENSMUSG00000001655",359.291838951414,-0.585510393850281,0.150674174565902,-3.8859372917566,0.000101935819486329,0.00438426300533173,"Hoxc13"
"1997","ENSMUSG00000060568",512.039198862235,-0.588384197876164,0.228631927435148,-2.57349970529843,0.0100675732619842,0.0708254880465631,"Fam78b"
"1593","ENSMUSG00000041361",217.033617841296,-0.590485304661832,0.208405946039945,-2.83334192657178,0.00460640841743238,0.0439773029211806,"Myzap"
"956","ENSMUSG00000029005",1032.23601001714,-0.591869922233889,0.147795567487484,-4.0046527260299,6.21086543409705e-05,0.00320769997921639,"Draxin"
"1364","ENSMUSG00000036617",1304.17155888696,-0.601877808087281,0.21900948569922,-2.74818145965549,0.00599268331177104,0.0517916044283438,"Etl4"
"690","ENSMUSG00000025207",179.461978075769,-0.602679317054961,0.229981944859399,-2.62055057158254,0.00877879085439336,0.0654844839834679,"Sema4g"
"828","ENSMUSG00000027230",7847.28116207842,-0.604330978997909,0.18125530402999,-3.33414231507353,0.000855628677039647,0.0161577712552183,"Creb3l1"
"1522","ENSMUSG00000039865",61.7703735589225,-0.606882263420269,0.251068857317662,-2.41719450952222,0.015640656692152,0.0937710233384961,"Slc44a3"
"477","ENSMUSG00000021763",106.627392778801,-0.608163998014959,0.231681544679738,-2.62499975496817,0.0086649029616862,0.0648984578260248,"BC067074"
"797","ENSMUSG00000026825",666.720348051965,-0.608579218781918,0.207397316637514,-2.9343639958736,0.00334231993697089,0.0366742614244416,"Dnm1"
"2075","ENSMUSG00000068699",6647.82046609675,-0.608744738918683,0.200972966369414,-3.02898817644823,0.00245374285927326,0.0308155597365763,"Flnc"
"312","ENSMUSG00000019326",4942.90217884287,-0.611512424052829,0.253420270042484,-2.4130367470223,0.0158202244696825,0.0942325552015361,"Aoc3"
"910","ENSMUSG00000028339",4800.80638357022,-0.612042310408242,0.223593808733137,-2.7372954281517,0.00619466347707678,0.0528622244958244,"Col15a1"
"778","ENSMUSG00000026564",1158.18108164434,-0.613515892098317,0.179369838949393,-3.42039606932698,0.000625300235932195,0.0132191280311684,"Dusp27"
"332","ENSMUSG00000019916",9784.94163534482,-0.615759459009855,0.214300652587384,-2.87334383528659,0.00406151818672271,0.0409432584032912,"P4ha1"
"1528","ENSMUSG00000040033",1365.8492448775,-0.617055822916205,0.225086083618251,-2.7414214730518,0.00611739813675014,0.0525515965521755,"Stat2"
"787","ENSMUSG00000026725",8315.0924864881,-0.623148570771052,0.230011323144818,-2.7092082348429,0.00674439952926852,0.0556683233237555,"Tnn"
"2116","ENSMUSG00000072812",5444.67703112362,-0.624213956423615,0.138888033557173,-4.49436816431459,6.97768162619624e-06,0.000701038950881904,"Ahnak2"
"525","ENSMUSG00000022296",148.660657640527,-0.624817969838991,0.17436521092594,-3.58338665448796,0.000339167975786215,0.00926050991212468,"Baalc"
"2158","ENSMUSG00000078234",154.348956373975,-0.627079514180171,0.184976442761729,-3.39005067249522,0.000698797056092126,0.0141978493798484,"Klhdc7a"
"600","ENSMUSG00000024008",167.004615585309,-0.630524596550516,0.242799173050965,-2.59689762789334,0.00940699558058724,0.0680011035224013,"Cpne5"
"761","ENSMUSG00000026303",475.969992268703,-0.630724715818327,0.206237680295561,-3.05824190281053,0.00222639772851349,0.0290674870951102,"Mlph"
"1957","ENSMUSG00000058297",1126.34894301034,-0.631657573738333,0.149851414669838,-4.21522596319856,2.49528221304167e-05,0.00170728109125292,"Spock2"
"891","ENSMUSG00000028031",122.62819049345,-0.632006663818698,0.238455672569211,-2.65041572301141,0.00803927815189174,0.0620274060402287,"Dkk2"
"2040","ENSMUSG00000063450",1046.44889956058,-0.6357238602152,0.201556159357124,-3.15407806064018,0.00161006013383298,0.0235288333194228,"Syne2"
"1485","ENSMUSG00000039062",957.178006814082,-0.64064755014753,0.250755190118988,-2.55487254259236,0.0106226687556555,0.0730410277691463,"Anpep"
"12","ENSMUSG00000000567",152.46847946054,-0.642146743439405,0.25738208378792,-2.49491625053641,0.0125986861919642,0.0813139941353545,"Sox9"
"756","ENSMUSG00000026228",332.813506226179,-0.649935360504101,0.248394501237719,-2.6165448802834,0.00888246864473995,0.0658476052215851,"Htr2b"
"450","ENSMUSG00000021318",522.795585817797,-0.653190917067637,0.10673778821758,-6.11958452554909,9.38196538503997e-10,1.09683704410558e-06,"Gli3"
"907","ENSMUSG00000028270",413.56026102926,-0.65668597146244,0.256586987289761,-2.55931128230151,0.0104879782715587,0.0724418690245085,"Gbp2"
"140","ENSMUSG00000005958",448.543841951242,-0.662814642455359,0.134052186756836,-4.94445229496833,7.63582364778268e-07,0.000142599503358809,"Ephb3"
"17","ENSMUSG00000000782",245.83936924504,-0.678925355738691,0.240703904875227,-2.82058305655915,0.00479364624275497,0.0449086758879987,"Tcf7"
"1706","ENSMUSG00000045875",228.434465057827,-0.680086856585378,0.237093852069002,-2.86842889704053,0.00412515907371277,0.0413943510880676,"Adra1a"
"503","ENSMUSG00000022048",444.943528435169,-0.680695202792031,0.171850552363576,-3.96097186439016,7.46453287555401e-05,0.00359527688313201,"Dpysl2"
"2186","ENSMUSG00000087408",45.4795666375263,-0.683111782721364,0.266039928590956,-2.56770397714122,0.0102374538868642,0.0715481713931278,"Cers1"
