"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"2011","ENSMUSG00000053460",1514.75371864425,-0.205120771673715,0.0762707766607465,-2.68937567773953,0.0071585806208728,0.05459022873344,"Ggcx"
"141","ENSMUSG00000006526",748.332034790874,-0.206735435723575,0.0820098433978426,-2.52086124248121,0.0117068005731057,0.0768037423755605,"Stimate"
"1036","ENSMUSG00000029403",469.322630232029,-0.206899944494803,0.0729446185535673,-2.83639764793431,0.0045625599837372,0.0404394223097673,"Cdkl2"
"1636","ENSMUSG00000040339",1804.72934593267,-0.207079908563806,0.0568264791744981,-3.64407423391343,0.000268355964798067,0.00536019894156826,"Fam102b"
"847","ENSMUSG00000027222",754.356266038226,-0.207121669707597,0.0857946570769975,-2.41415580834729,0.0157717163639003,0.0936895055583717,"Pex16"
"1207","ENSMUSG00000031642",1936.7218389898,-0.207747859128233,0.0766524081878195,-2.7102587386321,0.00672307397079403,0.0524527684951373,"Sh3rf1"
"1431","ENSMUSG00000036206",1405.42503318067,-0.208148269906906,0.0758798185932986,-2.74313083196128,0.00608564333769331,0.0492717998920558,"Sh3bp4"
"1561","ENSMUSG00000038872",1210.57053317233,-0.20853008216015,0.0784467322090973,-2.65823796973874,0.00785504065783837,0.0584703560339469,"Zfhx3"
"2416","ENSMUSG00000116138",726.220639837021,-0.208658505917937,0.0708106558381984,-2.94671054021473,0.00321173694279198,0.0318704885810717,"C030006K11Rik"
"1396","ENSMUSG00000035473",1006.56064555133,-0.208687802485539,0.0626223140108732,-3.33248308980253,0.00086074701151964,0.0127937471584294,"Galm"
"1997","ENSMUSG00000052713",787.743566836116,-0.208942147528164,0.0848352925976185,-2.46291538733998,0.0137812433973616,0.085611132727936,"Zfp608"
"92","ENSMUSG00000004085",1471.38636609506,-0.208952044896984,0.0742380993587462,-2.81462007650883,0.00488349297802767,0.0424738983778302,"Map3k20"
"1893","ENSMUSG00000048264",1404.06658219711,-0.208975102333024,0.0572837957557446,-3.64806660550366,0.000264221149018129,0.00530389069529847,"Dip2c"
"2155","ENSMUSG00000062190",418.661169377709,-0.209015981827228,0.0703142508741824,-2.97259771993067,0.00295291194555966,0.0299850679861564,"Lancl2"
"68","ENSMUSG00000003031",1219.9867579071,-0.209654090440412,0.0576775287757319,-3.63493538801935,0.000278050312594403,0.00550650207129428,"Cdkn1b"
"1826","ENSMUSG00000045763",3219.45927017908,-0.209835352456178,0.0652196800236565,-3.21736249518652,0.00129375025236232,0.0168574448770425,"Basp1"
"412","ENSMUSG00000020844",790.663273244886,-0.209945779828123,0.0721781296327356,-2.90871737597512,0.00362914779060679,0.0344905102226584,"Nxn"
"1721","ENSMUSG00000042121",1192.0388464803,-0.209969297447152,0.0745601525411678,-2.81610606055586,0.0048609616393442,0.0423572044848355,"Ssh1"
"790","ENSMUSG00000026482",4232.4437264462,-0.210105301932798,0.0773800103617345,-2.71524003357718,0.00662277496613496,0.052048888713559,"Rgl1"
"1528","ENSMUSG00000038286",562.342477032826,-0.210129273864912,0.0781670514582849,-2.68820775435097,0.00718366865801215,0.0546994584543995,"Bphl"
"1249","ENSMUSG00000032199",3868.06728322527,-0.21034059662119,0.0651507845931864,-3.2285197781515,0.00124432654097106,0.0163962770454478,"Polr2m"
"2184","ENSMUSG00000066026",1675.66526708373,-0.211222548747316,0.0825783958506787,-2.55784272110657,0.0105323716103265,0.0712962688070308,"Dhrs3"
"366","ENSMUSG00000020393",6078.22817894588,-0.21154089904178,0.0692166643067874,-3.05621343010943,0.00224151636218374,0.0247436430099491,"Kremen1"
"675","ENSMUSG00000024769",2810.60807441352,-0.212132195198794,0.0773403398489363,-2.74284022559426,0.00609103144150503,0.0492868022968445,"Cdc42bpg"
"833","ENSMUSG00000027074",1674.33346475001,-0.21253840056512,0.0824721488729191,-2.57709303649429,0.00996351292029571,0.0686320638017603,"Slc43a3"
"688","ENSMUSG00000024975",1417.7207608682,-0.212679803131582,0.0833819949089249,-2.55066820317605,0.0107516628840977,0.0721712488830478,"Pdcd4"
"938","ENSMUSG00000028266",2857.18486810334,-0.212910354337275,0.079638237936422,-2.67346892465462,0.00750712311142369,0.0565447382060881,"Lmo4"
