"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mgi_symbol"
"213","ENSMUSG00000007817",9307.74836880251,-0.159383000172515,0.0599052806401436,-2.66058348228001,0.00780053870356688,0.0552336773007259,"Zmiz1"
"365","ENSMUSG00000019370",8184.623870425,-0.159743507726033,0.0390367056479921,-4.09213598008236,4.27417879051762e-05,0.00129827016769927,"Calm3"
"1801","ENSMUSG00000039195",1203.69104227571,-0.161246511815501,0.0573374288985102,-2.81223826936702,0.00491980443128479,0.039855847403238,"1110008P14Rik"
"118","ENSMUSG00000003812",2062.56708145228,-0.161269806010023,0.051596330877068,-3.12560608998069,0.00177439054503425,0.0192368219120277,"Dnase2a"
"783","ENSMUSG00000024785",708.669207220744,-0.161402318963639,0.0585081538309939,-2.75862949683669,0.00580443025065238,0.0449835278235661,"Rcl1"
"1328","ENSMUSG00000031207",31898.5438293334,-0.161443473646345,0.0675498051703458,-2.38999169929832,0.0168487535947288,0.0923661062433576,"Msn"
"223","ENSMUSG00000009073",3808.48467668766,-0.162690312270181,0.0421294707266691,-3.86167472470033,0.00011261243259152,0.00260804407839032,"Nf2"
"1291","ENSMUSG00000030681",5304.08589607048,-0.163493459186072,0.0600372035149956,-2.72320244138679,0.00646524271742341,0.0486183462601495,"Mvp"
"2368","ENSMUSG00000061474",707.952044939438,-0.163707426733485,0.0660516336975477,-2.47847657308683,0.0131944775557873,0.0784478979752593,"Mrps36"
"90","ENSMUSG00000002812",6806.86227668384,-0.163726811091734,0.0401148111985871,-4.08145535775326,4.47545747282408e-05,0.00133898772716981,"Flii"
"2591","ENSMUSG00000090553",722.652682788393,-0.164062286580278,0.0666896333486889,-2.46008679823554,0.0138903417546325,0.0814720844522871,"Snrpe"
"1199","ENSMUSG00000029465",5789.84104328266,-0.164443649260633,0.0588349712530057,-2.79499837865956,0.00518999754868063,0.0415140251426881,"Arpc3"
"801","ENSMUSG00000024997",2068.09943957643,-0.165845928283417,0.0525965707729565,-3.15316998515595,0.0016150772947702,0.0179136098995116,"Prdx3"
"39","ENSMUSG00000001376",1421.769605606,-0.166421100793342,0.0530367639284176,-3.13784417574866,0.00170195329946014,0.0186545856140513,"Vps50"
"891","ENSMUSG00000026238",13960.2258572844,-0.166653463707204,0.0484396890951249,-3.440432150172,0.000580786036136379,0.00847886797467371,"Ptma"
"2144","ENSMUSG00000050628",1850.44291388724,-0.167054596757292,0.0657864024812427,-2.53934841329746,0.0111059161276156,0.0704361849119555,"Ubald2"
"1030","ENSMUSG00000027678",4467.44116268308,-0.167073100600272,0.0620871152803569,-2.6909464201364,0.00712496369438159,0.0522822335931937,"Ncoa3"
"1920","ENSMUSG00000041959",6362.10811353815,-0.167362549347154,0.0645809514109608,-2.59151569759544,0.00955541821444816,0.0635811538932504,"S100a10"
"1504","ENSMUSG00000033589",838.895440206,-0.167763597199429,0.0563967304657758,-2.97470431023012,0.00293271086966093,0.0275524629008172,"Reep4"
"194","ENSMUSG00000006731",2931.03682038154,-0.168233115165575,0.0550026092853573,-3.05863880552957,0.00222345048240253,0.0225942759662216,"B4galnt1"
"197","ENSMUSG00000006818",3266.73107148172,-0.168290170593122,0.0646547973609685,-2.60290307080472,0.00924380840183978,0.0621694050836711,"Sod2"
"1492","ENSMUSG00000033306",3799.1433564111,-0.168360408905046,0.0589410828435388,-2.85641866051163,0.00428449768136472,0.0361624175970793,"Lpp"
"2258","ENSMUSG00000055447",5298.82550953209,-0.16887624458462,0.0510020553952292,-3.31116546727284,0.000929082534208665,0.01198267224046,"Cd47"
"1018","ENSMUSG00000027597",1945.60067656344,-0.169710892603086,0.0702669403603368,-2.41523099956807,0.015725233182027,0.088119453787709,"Ahcy"
"1413","ENSMUSG00000032231",21789.305738286,-0.169786048608149,0.0677163398028982,-2.50731284505845,0.0121652986312694,0.0743897339987533,"Anxa2"
"1499","ENSMUSG00000033467",1378.12233917235,-0.169854813963627,0.064441763242186,-2.63578780930118,0.00839422051624986,0.0580229164291302,"Crlf2"
"100","ENSMUSG00000003161",3556.49046120232,-0.169893063779817,0.0462877819082539,-3.67036519737668,0.000242204176758599,0.00445489529336199,"Sri"
"277","ENSMUSG00000015133",3900.45810963895,-0.169995173301781,0.0554412411639433,-3.06622235961664,0.00216782032612126,0.0221595504888312,"Lrrk1"
